reviewid,genre,count_of_genre
10310,metal,1
10308,rock,1
10326,rock,1
10294,,0
10295,experimental,1
10305,,0
10303,global,1
10321,electronic,1
10330,rock,1
10304,rock,1
10300,rock,1
10297,pop/r&b,1
10327,rock,2
10327,metal,2
10299,pop/r&b,1
10257,rock,2
10257,experimental,2
10190,rock,1
10291,rock,2
10291,electronic,2
10313,rock,1
10317,rock,1
10298,rock,1
10285,rock,1
10284,rock,1
10314,rock,1
10311,,0
10278,folk/country,1
10283,jazz,3
10283,folk/country,3
10283,experimental,3
10282,,0
10296,pop/r&b,1
10290,rock,3
10290,experimental,3
10290,electronic,3
10276,folk/country,1
10269,pop/r&b,2
10269,electronic,2
10272,rock,1
10289,rock,2
10289,electronic,2
10293,rap,1
10264,experimental,1
10267,rap,1
10277,rock,1
10288,rock,1
10286,rock,2
10286,electronic,2
10275,,0
10261,rap,1
10262,rock,1
10268,rock,2
10268,experimental,2
10281,rock,1
10280,rock,1
10260,rock,1
10265,,0
10279,electronic,1
10263,rock,2
10263,electronic,2
10254,rock,1
10258,rock,1
10255,rock,1
10270,rock,1
10259,rock,1
10253,folk/country,1
10244,,0
10256,rock,2
10256,metal,2
10266,rock,1
10271,rock,1
10245,folk/country,1
10224,folk/country,1
10247,rock,1
10252,rock,2
10252,electronic,2
10181,rock,3
10181,experimental,3
10181,electronic,3
10232,rock,1
10251,rock,1
10243,,0
10249,rock,1
10248,pop/r&b,1
10231,rock,2
10231,experimental,2
10239,,0
10173,electronic,1
10250,electronic,1
10246,electronic,1
10238,rock,2
10238,experimental,2
10228,,0
10237,rock,2
10237,global,2
11903,rock,1
10226,rock,1
10241,experimental,1
10215,rock,2
10215,metal,2
10234,rock,1
10242,rock,1
10240,rock,2
10240,electronic,2
10213,rock,2
10213,experimental,2
10218,rock,1
10214,folk/country,1
10233,pop/r&b,1
10236,experimental,1
10212,global,2
10212,jazz,2
10223,,0
10211,rock,2
10211,experimental,2
10235,rock,1
10230,electronic,1
10210,,0
10216,rock,1
10217,metal,1
10229,rap,1
10227,rap,1
10183,rock,1
10192,global,2
10192,jazz,2
10209,electronic,1
10225,rock,1
10222,rock,1
10197,pop/r&b,1
10202,folk/country,1
10088,electronic,1
10219,rock,1
10141,,0
10187,folk/country,1
10201,electronic,1
10200,,0
10207,electronic,1
10186,rap,1
10196,rock,1
10205,pop/r&b,2
10205,folk/country,2
10199,rock,1
10206,rock,1
11902,rock,1
10198,rap,2
10198,electronic,2
10191,rock,1
10195,,0
10208,rock,1
10193,rock,1
10182,rock,2
10182,experimental,2
10177,rock,2
10177,electronic,2
10157,rock,1
10204,pop/r&b,2
10204,electronic,2
10194,rock,2
10194,experimental,2
10184,pop/r&b,1
10188,,0
10160,rock,1
10185,rock,1
10189,rock,1
10203,rock,1
10170,rock,1
10158,folk/country,1
11901,rock,1
9993,rock,2
9993,electronic,2
10152,rock,1
10163,rock,2
10163,experimental,2
10165,rock,1
10167,rock,1
10146,rock,2
10146,electronic,2
10164,rock,1
10155,electronic,1
10169,pop/r&b,2
10169,folk/country,2
10159,rock,1
10145,jazz,2
10145,experimental,2
10172,rock,3
10172,metal,3
10172,experimental,3
10166,rock,1
10168,rock,1
10127,rock,1
10156,,0
10171,rock,2
10171,pop/r&b,2
10148,rock,1
10143,rock,1
10178,rock,1
10162,rock,2
10162,experimental,2
10130,,0
10140,,0
10149,rock,1
10161,rock,1
10024,pop/r&b,1
10135,rock,1
10142,rock,2
10142,experimental,2
10151,rock,2
10151,experimental,2
10139,rock,1
10153,rock,3
10153,experimental,3
10153,electronic,3
10138,electronic,1
10144,rock,2
10144,experimental,2
10131,rock,1
10124,rock,2
10124,electronic,2
10154,electronic,1
10121,,0
10120,electronic,1
10128,,0
10150,rock,1
10096,,0
10134,rock,1
10132,rock,2
10132,electronic,2
10119,rock,1
10129,folk/country,1
10147,rock,2
10147,experimental,2
10123,folk/country,1
10118,rock,2
10118,electronic,2
10020,rock,1
10116,,0
10137,rock,1
10112,rock,2
10112,electronic,2
10117,rock,1
10110,rock,1
10136,rock,1
10122,pop/r&b,2
10122,folk/country,2
10113,rock,1
10105,rock,2
10105,electronic,2
10097,rock,1
10133,rock,2
10133,electronic,2
10126,rock,3
10126,experimental,3
10126,electronic,3
10114,,0
10107,rock,2
10107,electronic,2
10079,rock,1
10125,rock,1
10098,,0
10115,rock,2
10115,electronic,2
10093,folk/country,1
10103,rock,2
10103,electronic,2
10082,rock,1
10106,rap,1
10104,rock,1
10094,rock,1
10109,rock,1
11900,folk/country,1
10084,electronic,1
10092,rock,2
10092,folk/country,2
10091,experimental,1
10090,rock,2
10090,electronic,2
10111,rock,1
10073,rock,1
10081,rock,2
10081,electronic,2
10086,pop/r&b,1
10083,rock,3
10083,pop/r&b,3
10083,experimental,3
10108,rock,2
10108,electronic,2
10102,rock,1
10077,electronic,1
10075,global,1
10080,rock,1
10089,rock,1
10085,experimental,1
10074,rock,2
10074,experimental,2
10076,rap,1
10069,rock,1
10095,rock,1
10087,rap,1
10070,,0
10067,rock,1
10049,rock,1
10059,rock,2
10059,electronic,2
10045,rock,1
10078,electronic,1
10062,rock,1
10058,experimental,1
10065,rock,2
10065,experimental,2
10072,rock,1
10051,rock,1
10060,rap,1
10057,pop/r&b,1
10071,electronic,1
10068,rock,2
10068,electronic,2
10055,global,1
10054,rock,2
10054,electronic,2
10053,folk/country,1
10064,electronic,1
10066,rock,1
10037,rock,1
10063,rock,1
10048,rap,1
10061,rap,1
9839,rock,2
9839,experimental,2
9938,rock,2
9938,experimental,2
10043,folk/country,1
10042,rock,1
10056,,0
10041,rock,1
10052,,0
9996,rap,2
9996,pop/r&b,2
10046,experimental,1
10050,,0
10034,rap,2
10034,pop/r&b,2
10035,global,1
10044,rock,1
10036,rock,1
10047,rock,1
10032,pop/r&b,1
10029,rock,1
10030,rock,1
10028,,0
10040,rap,1
10038,electronic,1
10031,rock,2
10031,metal,2
10027,,0
10023,rock,1
10022,electronic,1
10039,rock,1
10015,rock,2
10015,experimental,2
10026,,0
10013,rock,1
10016,rock,1
10033,,0
10019,rock,2
10019,experimental,2
10007,,0
10011,rock,1
10025,electronic,1
10021,pop/r&b,1
10004,rock,1
9910,,0
9992,,0
9997,rock,3
9997,metal,3
9997,electronic,3
10012,rock,1
10018,rock,2
10018,electronic,2
10001,rock,1
9998,,0
10017,rock,2
10017,electronic,2
9995,rock,2
9995,electronic,2
9977,,0
10014,folk/country,1
10003,rock,1
10010,rock,1
10009,electronic,1
9988,,0
9994,rock,1
10002,pop/r&b,1
9989,electronic,1
10006,rap,1
10005,rock,1
9972,rock,1
9990,rock,1
9991,rock,1
10000,electronic,1
9985,,0
9983,electronic,1
9999,rock,2
9999,electronic,2
9981,rock,1
9961,,0
9932,rock,2
9932,metal,2
9973,pop/r&b,1
9976,rock,1
9984,rock,1
9986,,0
9979,folk/country,1
9978,folk/country,1
9970,rock,1
9980,rock,1
9987,rock,1
9982,metal,1
9964,rock,1
9969,rock,1
9966,electronic,1
9957,rock,2
9957,experimental,2
9962,rock,1
9971,rock,2
9971,electronic,2
9959,rock,1
9958,folk/country,1
9965,rock,2
9965,electronic,2
9968,rap,1
9974,rock,1
9967,,0
9975,electronic,1
9955,folk/country,1
9953,rock,2
9953,pop/r&b,2
9924,rock,2
9924,electronic,2
9951,rock,2
9951,metal,2
9963,rock,1
9941,rock,2
9941,electronic,2
9954,rock,2
9954,metal,2
9948,folk/country,1
9952,jazz,3
9952,pop/r&b,3
9952,electronic,3
9946,rock,1
9945,jazz,2
9945,electronic,2
9909,rock,1
9943,electronic,1
9960,rock,2
9960,electronic,2
9956,rock,1
9944,rock,1
9925,rock,3
9925,experimental,3
9925,electronic,3
9942,folk/country,1
9947,pop/r&b,1
9949,rock,2
9949,electronic,2
9933,rap,1
9922,rock,1
9936,rock,1
9928,rock,1
9934,folk/country,1
9929,electronic,1
9920,rock,1
9950,rock,2
9950,metal,2
9940,,0
9913,rock,1
9931,rock,1
9918,rock,2
9918,experimental,2
9930,rock,1
9939,rock,1
9911,,0
11899,rock,1
9935,rock,1
9915,rock,1
9789,rock,1
9919,rock,2
9919,experimental,2
9937,pop/r&b,1
9904,electronic,1
9901,rock,2
9901,jazz,2
9903,electronic,1
9899,rock,2
9899,experimental,2
9926,electronic,1
9905,rock,1
9902,folk/country,1
9896,rock,1
9927,experimental,1
9917,jazz,2
9917,metal,2
9887,rock,1
9923,global,1
9892,rock,1
9921,rock,1
9914,rock,1
9884,rock,1
9885,folk/country,1
9893,,0
9912,rock,1
9916,rock,1
9883,experimental,1
9886,folk/country,1
9891,rock,1
9890,experimental,1
9900,,0
9881,,0
9882,rock,1
9889,electronic,1
9897,,0
9898,pop/r&b,2
9898,electronic,2
9875,rap,2
9875,metal,2
9878,rock,1
9880,rock,1
9895,rock,2
9895,experimental,2
9894,,0
9877,folk/country,1
9869,rock,1
9876,rock,1
9879,rock,2
9879,metal,2
9888,,0
9862,folk/country,1
9867,experimental,1
9868,rock,2
9868,electronic,2
9873,rock,1
9850,rock,2
9850,metal,2
9874,pop/r&b,1
9846,rock,1
9865,,0
11898,rock,1
9843,rock,2
9843,experimental,2
9853,metal,1
9860,rock,1
9861,rock,1
9854,electronic,1
9866,rock,2
9866,electronic,2
9872,rock,1
9857,,0
9855,rock,1
9871,rock,2
9871,experimental,2
9870,rock,1
9844,rock,1
9849,rock,1
9856,folk/country,1
9864,,0
9863,rock,1
9845,,0
9838,rock,1
9848,electronic,1
9859,rock,1
9858,rock,1
9851,metal,1
9823,,0
9840,experimental,1
9852,,0
9847,,0
9836,rock,2
9836,electronic,2
9822,,0
9837,rock,1
11897,experimental,1
9832,rap,1
9833,rock,2
9833,experimental,2
9834,pop/r&b,1
9835,rock,1
9826,rock,1
9827,jazz,2
9827,pop/r&b,2
9828,rock,2
9828,experimental,2
9809,electronic,1
9819,electronic,1
9824,rock,1
9825,,0
9821,,0
9813,folk/country,1
9791,folk/country,1
9820,rock,1
9790,,0
9802,global,2
9802,pop/r&b,2
9800,rock,1
9817,rock,1
9797,rock,2
9797,electronic,2
9801,rock,1
9816,electronic,1
9799,rock,2
9799,experimental,2
9779,rock,1
9818,rock,2
9818,experimental,2
11895,metal,1
9811,rock,1
9784,rap,2
9784,pop/r&b,2
9786,rock,1
9796,rock,1
9814,,0
9795,rock,2
9795,experimental,2
9763,global,1
9807,,0
9810,rock,2
9810,experimental,2
9815,rock,2
9815,electronic,2
9788,rock,1
9773,rock,2
9773,experimental,2
9772,rock,1
9808,rock,1
9812,rock,1
9806,,0
9798,rock,1
9766,rock,2
9766,electronic,2
9785,pop/r&b,1
11896,rock,1
9780,rock,1
9774,electronic,1
9761,,0
9768,rock,2
9768,experimental,2
9792,rock,1
9767,rock,1
9782,,0
9752,metal,1
9787,rock,2
9787,metal,2
9781,rock,1
9762,rock,1
9769,folk/country,1
9770,rock,2
9770,experimental,2
11894,,0
9783,rock,1
9764,experimental,2
9764,electronic,2
9756,rock,1
9759,pop/r&b,1
9778,rock,1
9777,rap,1
9742,,0
9755,pop/r&b,2
9755,folk/country,2
9765,rock,2
9765,electronic,2
9771,rock,2
9771,electronic,2
9753,,0
9693,rock,2
9693,experimental,2
9750,global,1
9749,jazz,2
9749,pop/r&b,2
9757,electronic,1
9737,rock,1
9719,rock,2
9719,metal,2
9754,electronic,1
9748,folk/country,1
9760,experimental,1
9747,global,1
9734,rock,2
9734,pop/r&b,2
9741,rock,1
9740,electronic,1
9751,rock,2
9751,electronic,2
9758,,0
9743,electronic,1
9739,,0
9746,rock,1
9745,folk/country,1
9744,rock,2
9744,experimental,2
9736,electronic,1
9732,rock,1
9728,rock,1
2408,rock,1
9696,pop/r&b,1
9730,rock,3
9730,jazz,3
9730,experimental,3
9733,electronic,1
9735,,0
9727,rock,1
9738,rap,1
9715,rock,1
9723,,0
9724,rock,1
9716,rock,2
9716,global,2
9720,rock,1
9722,pop/r&b,1
9697,rock,1
9731,,0
9700,rap,1
9717,metal,1
9666,metal,1
9648,folk/country,2
9648,electronic,2
9707,rock,1
9685,rock,1
9729,rap,1
9710,rock,2
9710,experimental,2
9713,rock,2
9713,rap,2
9714,electronic,1
9726,experimental,1
9721,rap,1
11892,pop/r&b,2
11892,electronic,2
9725,pop/r&b,1
9689,rock,1
9709,pop/r&b,2
9709,folk/country,2
9688,jazz,1
9718,rap,2
9718,pop/r&b,2
9680,metal,1
9677,rock,3
9677,metal,3
9677,experimental,3
9699,,0
11893,rock,2
11893,experimental,2
9708,rock,2
9708,electronic,2
9692,experimental,1
9702,experimental,1
9656,rock,2
9656,metal,2
9712,rock,1
9711,rap,1
9671,rock,1
9684,rock,2
9684,electronic,2
9686,metal,1
9679,rock,1
9653,folk/country,1
9706,rock,1
9668,,0
9676,electronic,1
9703,pop/r&b,1
9701,folk/country,1
9665,rock,1
9690,folk/country,1
9664,rock,1
9687,rock,1
9695,folk/country,1
9694,experimental,1
9645,rock,2
9645,experimental,2
9650,pop/r&b,1
9691,rock,1
9698,,0
9657,rock,1
9659,folk/country,1
9651,rock,3
9651,experimental,3
9651,electronic,3
9678,electronic,1
11891,experimental,2
11891,electronic,2
9667,rock,1
9655,rock,1
9629,electronic,1
9683,rock,1
9682,pop/r&b,1
9670,electronic,1
9639,rock,2
9639,experimental,2
9646,rock,1
9669,rock,1
9681,rock,2
9681,electronic,2
9633,rock,1
9634,experimental,1
9635,rock,2
9635,electronic,2
9660,rock,1
9662,rock,2
9662,metal,2
11890,pop/r&b,2
11890,electronic,2
9632,pop/r&b,2
9632,electronic,2
9626,rock,2
9626,electronic,2
9631,rock,1
9661,rock,1
9663,rap,2
9663,pop/r&b,2
9627,experimental,1
9628,electronic,1
9658,rap,2
9658,pop/r&b,2
9507,pop/r&b,1
9643,rock,1
9624,rap,2
9624,pop/r&b,2
9615,rock,1
9652,rock,1
9641,rock,1
9608,,0
9614,electronic,1
9625,rock,1
9644,folk/country,1
9642,rap,1
9649,,0
9593,experimental,1
9600,pop/r&b,1
9622,rock,2
9622,experimental,2
9640,rock,1
9647,rap,1
9613,rock,1
9612,,0
9617,rock,1
9623,folk/country,1
9596,,0
9611,rock,1
9610,rock,2
9610,metal,2
9619,pop/r&b,1
9638,rock,1
9590,rock,1
9606,electronic,1
9654,,0
9630,rock,1
9599,folk/country,1
9597,rock,1
9603,rock,1
9592,rock,2
9592,electronic,2
9620,rap,1
9621,rock,1
9601,,0
9595,rock,3
9595,folk/country,3
9595,electronic,3
9589,rock,1
9616,folk/country,1
9618,folk/country,1
9607,rock,1
9605,,0
9602,experimental,1
9552,,0
9609,electronic,1
9586,rock,1
9585,rock,2
9585,metal,2
9588,rock,2
9588,electronic,2
9604,,0
9556,pop/r&b,1
9583,experimental,1
9547,rock,1
9535,rock,1
9594,rock,1
9598,,0
9550,rock,2
9550,experimental,2
9570,rock,1
9580,,0
9567,rock,2
9567,metal,2
9577,rock,1
9573,,0
9576,pop/r&b,1
9575,rock,1
9591,rock,1
9587,,0
9579,folk/country,1
9561,rap,1
9568,,0
9562,electronic,1
9584,electronic,1
9476,rock,1
9553,rock,1
9566,pop/r&b,1
9569,rock,1
9581,rock,2
9581,electronic,2
9565,rock,1
9544,,0
9542,electronic,1
9582,electronic,1
9574,electronic,1
9560,rock,2
9560,electronic,2
9555,rock,3
9555,experimental,3
9555,electronic,3
9546,rock,1
9563,,0
9578,,0
9540,rock,1
9572,rock,3
9572,experimental,3
9572,electronic,3
9543,electronic,1
9571,rock,2
9571,experimental,2
9564,,0
9530,rock,4
9530,metal,4
9530,experimental,4
9530,electronic,4
9537,rap,1
9551,folk/country,1
9558,rock,1
9557,electronic,1
9541,rock,1
9532,electronic,1
9531,rock,1
9554,electronic,1
9545,rock,2
9545,experimental,2
9495,pop/r&b,1
9523,experimental,1
9528,rap,2
9528,pop/r&b,2
9559,electronic,1
9441,,0
9527,folk/country,1
9519,rock,2
9519,folk/country,2
9525,rock,1
9548,rock,1
9480,rock,1
9465,,0
9516,rock,1
9524,electronic,1
9549,rock,1
9481,,0
9536,pop/r&b,1
9490,rock,2
9490,electronic,2
9521,pop/r&b,1
9539,rock,2
9539,electronic,2
9538,rock,2
9538,experimental,2
9501,folk/country,1
9508,rap,2
9508,electronic,2
9512,pop/r&b,1
9534,rock,3
9534,experimental,3
9534,electronic,3
9533,rock,2
9533,electronic,2
9489,,0
9459,rock,1
9503,pop/r&b,1
9518,rock,2
9518,electronic,2
9526,rock,1
9517,rock,1
9520,rock,1
9496,rock,1
9529,rock,2
9529,electronic,2
9522,rock,1
9511,rock,2
9511,experimental,2
9506,rock,1
9475,rock,1
9497,experimental,1
9513,rock,2
9513,electronic,2
9451,rock,1
9491,folk/country,1
9498,pop/r&b,2
9498,electronic,2
9514,rock,3
9514,metal,3
9514,experimental,3
9515,rock,1
9452,rock,1
9454,rock,2
9454,electronic,2
9492,rock,1
9509,rock,1
9510,rock,1
9462,rock,1
9466,rock,2
9466,experimental,2
9504,rock,1
9502,rock,1
9500,pop/r&b,2
9500,electronic,2
9461,rock,1
9483,rock,1
9417,global,1
9505,,0
9499,,0
9460,rock,2
9460,metal,2
9417,global,1
9505,,0
9499,,0
9460,rock,2
9460,metal,2
9438,rock,1
9493,pop/r&b,1
9453,folk/country,1
9479,rock,1
9494,,0
9477,rock,1
9482,rock,1
9473,rock,1
9487,electronic,1
9458,rock,1
9468,electronic,1
9457,rock,1
9484,rock,1
9488,rock,2
9488,rap,2
9456,electronic,1
9486,pop/r&b,1
9467,rock,1
9485,rock,1
9471,,0
9433,rock,2
9433,experimental,2
9415,rock,1
9390,rock,3
9390,jazz,3
9390,folk/country,3
9472,rock,1
9470,pop/r&b,1
9478,rock,1
9435,,0
9377,,0
9474,rock,1
9469,rap,1
9424,rock,1
9428,rock,1
9464,rock,2
9464,electronic,2
9443,rock,1
9463,rock,1
9392,rock,1
9447,rock,1
9375,rock,2
9375,experimental,2
9449,rock,1
9455,rock,1
9420,rock,2
9420,metal,2
9380,electronic,1
9383,rock,1
9450,electronic,1
9445,rock,2
9445,experimental,2
9385,jazz,1
9349,,0
9414,rock,2
9414,metal,2
9448,rock,1
9446,rock,1
11889,,0
9421,jazz,1
9322,rock,2
9322,pop/r&b,2
7069,pop/r&b,2
7069,electronic,2
9444,pop/r&b,2
9444,electronic,2
9442,rock,2
9442,experimental,2
9434,rock,1
9439,rock,2
9439,electronic,2
9427,rock,1
9430,rock,1
9440,rock,3
9440,experimental,3
9440,electronic,3
9319,rock,1
9425,rock,2
9425,pop/r&b,2
9423,rock,2
9423,electronic,2
9437,rap,1
9432,experimental,1
9393,rock,1
9352,rock,2
9352,experimental,2
9330,,0
9426,metal,1
9431,rap,1
9422,pop/r&b,1
9360,rock,1
9384,rock,1
9436,electronic,1
9429,rock,1
9412,pop/r&b,2
9412,electronic,2
9413,metal,1
9363,pop/r&b,1
9419,folk/country,1
9386,rock,1
9395,rock,2
9395,experimental,2
9391,pop/r&b,2
9391,folk/country,2
9387,rock,2
9387,electronic,2
9404,rock,1
9418,,0
9409,rock,2
9409,electronic,2
9405,rock,1
9407,pop/r&b,1
9372,rock,2
9372,electronic,2
9416,rock,2
9416,experimental,2
9400,rock,1
9381,rock,1
9339,rock,1
11888,pop/r&b,1
9396,rock,1
9369,rock,2
9369,electronic,2
9403,rock,2
9403,experimental,2
9351,rock,2
9351,metal,2
9399,rock,2
9399,electronic,2
9406,rock,1
9389,rock,1
9370,rock,1
9408,rock,1
9397,rock,1
9398,rock,1
9376,rock,1
9374,experimental,1
9324,,0
9371,rock,1
9394,rock,1
9333,rock,1
9368,rock,1
9340,rock,1
9378,pop/r&b,1
9379,electronic,1
9342,jazz,1
9345,rock,1
9321,rock,2
9321,metal,2
9365,rock,1
9388,rock,2
9388,experimental,2
9327,rock,1
9358,rock,2
9358,metal,2
9367,rock,2
9367,electronic,2
9382,electronic,1
6480,rock,2
6480,pop/r&b,2
9373,rock,1
9366,,0
9346,rock,1
9356,rock,1
9357,rock,1
9348,,0
9359,rock,2
9359,metal,2
9362,rock,1
9364,rap,1
9355,,0
9314,rock,1
9316,rock,1
9325,rock,1
9296,rock,1
9353,rap,1
9338,rock,2
9338,metal,2
9315,rock,1
9343,rock,2
9343,electronic,2
9361,rock,1
9350,rock,2
9350,metal,2
9320,electronic,1
9317,jazz,2
9317,pop/r&b,2
9318,rock,1
9344,electronic,1
9354,rock,1
9347,rock,1
9309,,0
9337,rock,1
11887,rock,1
9336,rock,1
9311,rock,2
9311,experimental,2
9341,rock,1
9313,rap,1
9334,rock,1
9329,rock,2
9329,experimental,2
9312,rap,1
11886,rock,1
9310,rock,1
9323,rock,2
9323,metal,2
9335,rap,1
9332,folk/country,1
9298,rock,2
9298,metal,2
9279,rock,2
9279,pop/r&b,2
9328,rock,1
9192,rock,1
9290,rock,1
9212,rock,1
9282,rock,2
9282,electronic,2
9139,rock,1
9331,rap,2
9331,pop/r&b,2
9326,electronic,1
9293,rock,1
9286,rap,2
9286,pop/r&b,2
9302,rock,2
9302,experimental,2
9287,rock,1
9297,rock,2
9297,electronic,2
9200,rock,1
9300,rap,1
9301,rock,2
9301,electronic,2
9295,rap,1
9299,rock,1
9292,rock,1
9291,rock,1
9256,rock,2
9256,metal,2
9294,rock,1
9289,rock,2
9289,experimental,2
9267,pop/r&b,1
9265,electronic,1
9285,rock,1
9268,folk/country,1
9276,electronic,1
9277,electronic,1
9266,rock,2
9266,metal,2
7053,rock,2
7053,experimental,2
9288,rock,1
9278,rock,2
9278,experimental,2
9237,rock,2
9237,electronic,2
9247,rock,1
9257,rock,1
11882,rock,2
11882,experimental,2
9275,rock,1
9270,global,3
9270,pop/r&b,3
9270,folk/country,3
9253,experimental,1
11885,,0
9269,rock,2
9269,experimental,2
9258,rock,1
9249,rock,1
9255,rock,1
11773,rock,1
9254,rock,2
9254,electronic,2
9246,jazz,3
9246,pop/r&b,3
9246,electronic,3
9280,rock,1
9241,,0
11883,rock,1
9281,,0
9251,electronic,1
9264,rock,2
9264,metal,2
9242,rock,2
9242,electronic,2
9252,rock,1
9243,rap,1
9233,folk/country,1
9217,pop/r&b,1
9222,folk/country,2
9222,experimental,2
9245,electronic,1
9236,rock,1
9230,rock,1
9232,rock,2
9232,experimental,2
9235,electronic,1
9244,pop/r&b,1
9248,,0
9218,rock,2
9218,experimental,2
9223,rock,3
9223,metal,3
9223,experimental,3
9226,experimental,1
9250,pop/r&b,2
9250,electronic,2
9191,rock,2
9191,experimental,2
9220,,0
9210,global,2
9210,pop/r&b,2
9215,metal,1
9238,pop/r&b,1
9239,rock,1
9213,rock,1
9240,rock,1
9207,rap,1
9231,rock,2
9231,electronic,2
9234,rock,2
9234,electronic,2
9224,experimental,1
9186,rock,1
9197,rock,1
11881,rock,2
11881,electronic,2
9225,rap,1
9199,rock,1
9190,jazz,2
9190,electronic,2
9209,rock,1
9219,electronic,1
9206,rock,2
9206,electronic,2
9214,rock,1
9202,pop/r&b,1
9201,,0
9221,rock,2
9221,electronic,2
9185,,0
9196,rock,2
9196,electronic,2
9203,rap,2
9203,electronic,2
9211,rock,1
9208,electronic,1
9216,rock,1
9189,electronic,1
9198,folk/country,1
9194,rock,2
9194,pop/r&b,2
9193,rock,1
9182,rock,2
9182,electronic,2
9188,rock,1
9174,rock,2
9174,experimental,2
9172,rock,1
11880,rock,1
9184,electronic,1
9171,rock,1
9169,rock,2
9169,experimental,2
9181,rock,1
9180,rock,2
9180,metal,2
9175,rock,2
9175,electronic,2
9176,folk/country,1
11879,,0
9162,rock,1
9195,folk/country,1
9170,pop/r&b,1
9167,electronic,1
9165,electronic,1
9164,rock,1
9183,rock,2
9183,electronic,2
9173,electronic,1
9166,rock,2
9166,electronic,2
9156,folk/country,1
9129,rock,1
9178,pop/r&b,1
9152,rock,1
9149,folk/country,1
9153,,0
9143,rock,1
9179,folk/country,1
9187,rock,1
9145,,0
9141,rock,1
9140,rock,1
9177,rock,1
9168,rock,1
9159,rock,1
9146,,0
9135,rock,1
9155,,0
9144,rap,1
9131,rock,1
9042,rock,1
9133,rock,1
9123,rap,1
9163,rap,1
9134,rock,1
9132,rock,1
9125,rock,1
9142,pop/r&b,1
9157,rap,2
9157,electronic,2
9111,electronic,1
9120,electronic,1
9122,,0
11878,metal,1
9158,experimental,1
9151,electronic,1
9118,rock,1
9112,global,2
9112,electronic,2
9147,electronic,1
9150,rock,2
9150,experimental,2
9117,rock,1
