artist,title,neg,neu,pos,compound
ernest gonzales,natural traits,0.037000000000000005,0.7809999999999999,0.181,0.9985
jakob olausson,morning & sunrise,0.024,0.867,0.109,0.9951
rick ross,rich forever,0.081,0.767,0.152,0.9976
drexciya,journey of the deep sea dweller i,0.05,0.8240000000000001,0.126,0.9982
bebetune$,inhale c-4 $$$$$,0.061,0.841,0.098,0.976
pinch,fabriclive 61,0.042,0.8390000000000001,0.119,0.9968
arrange,five years with the sun ep,0.055,0.8290000000000001,0.116,0.9925
rivers cuomo,alone iii: the pinkerton years,0.095,0.737,0.16699999999999998,0.9975
oval,ovaldna,0.062,0.7979999999999999,0.14,0.9967
vado,slime flu 2,0.07400000000000001,0.785,0.141,0.9929
mars,live at artists space,0.086,0.8109999999999999,0.103,0.9127
various artists,rush hour presents amsterdam all stars,0.029,0.873,0.099,0.986
nirvana,live at the paramount,0.053,0.8170000000000001,0.13,0.9936
total control,henge beat,0.061,0.8190000000000001,0.12,0.9944
floating points,shadows ep,0.047,0.857,0.096,0.9568
escort,escort,0.08199999999999999,0.774,0.14400000000000002,0.9961
mobb deep,black cocaine ep,0.13699999999999998,0.7759999999999999,0.087,-0.9914
common,the dreamer/the believer,0.087,0.815,0.099,0.9418
demdike stare,elemental parts 1 & 2,0.047,0.897,0.055,0.8905
bobby charles,bobby charles,0.033,0.8640000000000001,0.104,0.9959
household,items,0.096,0.809,0.094,-0.5223
tin man,vienna blue,0.081,0.778,0.141,0.9965
neutral milk hotel,box set,0.056,0.83,0.114,0.9993
"cam'ron, dj drama, vado",boss of all bosses 3,0.042,0.825,0.133,0.9934
alex chilton,"free again: the ""1970"" sessions",0.079,0.7340000000000001,0.188,0.9989
keepaway,black flute,0.061,0.8109999999999999,0.128,0.9947
jacaszek,glimmer,0.038,0.8340000000000001,0.128,0.9942
symmetry,themes for an imaginary film,0.09,0.831,0.078,-0.885
the cure,bestival live 2011,0.075,0.769,0.156,0.9977
squadda b,back $ellin' crack,0.027000000000000003,0.8220000000000001,0.152,0.9988
jet life,jet world order,0.076,0.802,0.122,0.9826
pterodactyl,spills out,0.05,0.851,0.099,0.9878
james blake,love what happened here ep,0.033,0.8540000000000001,0.113,0.9963
mr. muthafuckin exquire,merry exmas & suck my dick,0.055,0.8240000000000001,0.121,0.9969
"gucci mane, v-nasty",baytl,0.092,0.7759999999999999,0.132,0.9718
jennifer o'connor,i want what you want,0.075,0.8390000000000001,0.086,0.8428
nate young,stay asleep (regression vol. 2),0.133,0.7859999999999999,0.081,-0.9741
guided by voices,let's go eat the factory,0.042,0.8059999999999999,0.152,0.9995
the internet,purple naked ladies,0.106,0.7709999999999999,0.123,0.9176
brodinski,fabriclive 60,0.045,0.867,0.087,0.9649
the d,both ways open jaws,0.051,0.883,0.066,0.7816
vladislav delay,vantaa,0.026,0.871,0.104,0.982
the weeknd,echoes of silence,0.106,0.8079999999999999,0.086,-0.9698
jeezy,thug motivation 103: hustlerz ambition,0.07200000000000001,0.8,0.127,0.9894
sunn o))), void,0.064,0.853,0.084,0.8481
dimlite,grimm reality,0.033,0.8220000000000001,0.145,0.9974
steve hauschildt,tragedy & geometry,0.087,0.804,0.109,0.7543
amy winehouse,lioness: hidden treasures,0.067,0.773,0.16,0.9983
can,tago mago [40th anniversary edition],0.047,0.8640000000000001,0.08900000000000001,0.9906
darkside,darkside ep,0.045,0.8490000000000001,0.107,0.99
the strange boys,live music,0.071,0.7979999999999999,0.131,0.9862
mike g,the award tour ep,0.087,0.7959999999999999,0.117,0.9864
this mortal coil,hdcd box set,0.044,0.83,0.126,0.9981
emika,emika,0.093,0.785,0.122,0.9349
mac miller,blue slide park,0.059,0.8420000000000001,0.1,0.9835
various artists,bambara mystic soul: the raw sound of burkina faso 1974-1979,0.024,0.872,0.104,0.9977
kate wax,dust collision,0.13699999999999998,0.772,0.091,-0.9893
throbbing gristle,the second annual report of throbbing gristle,0.105,0.8,0.095,-0.9866
charlotte gainsbourg,stage whisper,0.048,0.8340000000000001,0.117,0.9929
keep shelly in athens,campus martius,0.062,0.8140000000000001,0.124,0.9896
wives,the roy tapes,0.085,0.848,0.067,-0.7962
eddy current suppression ring,so many things,0.063,0.804,0.133,0.9911
the roots,undun,0.08199999999999999,0.83,0.08800000000000001,0.9389
"fennesz, sakamoto",flumina,0.023,0.875,0.102,0.9906
laura veirs,tumble bee,0.08800000000000001,0.8190000000000001,0.093,0.2045
fred falke,part iv,0.04,0.85,0.11,0.994
desertshore,drawing of threes,0.024,0.885,0.091,0.9915
jnsi,we bought a zoo ost,0.022,0.797,0.181,0.9992
yamantaka // sonic titan,yamantaka // sonic titan,0.038,0.877,0.085,0.9679
kid sister,kiss & tell ep,0.063,0.8059999999999999,0.131,0.9886
co la,daydream repeater,0.035,0.831,0.134,0.9956
quilt,quilt,0.018000000000000002,0.907,0.075,0.9934
the black keys,el camino,0.099,0.769,0.131,0.9877
childish gambino,camp,0.111,0.774,0.116,0.8531
"statik selektah, action bronson",well-done,0.084,0.758,0.159,0.9935
crystal stilts,radiant door ep,0.021,0.8240000000000001,0.155,0.9979
ymusic,"ymusic, beautiful mechanical ",0.057,0.778,0.165,0.9978
yelawolf,radioactive,0.097,0.775,0.128,0.9776
the fall,ersatz g.b.,0.08800000000000001,0.836,0.076,-0.8558
radio slave,works: selected remixes 2006-2010,0.039,0.866,0.095,0.9974
the bats,free all the monsters,0.045,0.823,0.132,0.9962
luke roberts,big bells and dime songs,0.083,0.855,0.062,-0.9272
zomby,nothing ep,0.063,0.805,0.132,0.9939
twilight singers,live in new york,0.057,0.804,0.139,0.9965
patrick wolf,brumalia ep,0.067,0.81,0.123,0.9892
maria minerva,sacred & profane love ep,0.043,0.765,0.192,0.9979
dwarr,starting over,0.07,0.8640000000000001,0.066,-0.4616
gorillaz,the singles collection 2001-2011,0.057,0.8109999999999999,0.131,0.9941
lil b,basedgod velli,0.096,0.75,0.154,0.9956
salem,i'm still in the night ep,0.096,0.818,0.086,-0.8523
the louvin brothers,satan is real,0.128,0.7809999999999999,0.09,-0.9925
m.e.d.,classic,0.059,0.845,0.097,0.9766
the smashing pumpkins,gish [deluxe edition],0.069,0.799,0.132,0.9975
kingdom,dreama ep,0.07200000000000001,0.833,0.095,0.9553
tycho,dive,0.041,0.774,0.185,0.9976
doomtree,no kings,0.069,0.7929999999999999,0.138,0.996
canyons,keep your dreams,0.086,0.741,0.173,0.9985
rihanna,talk that talk,0.06,0.797,0.14400000000000002,0.9978
ty segall,singles: 2007-2010,0.03,0.853,0.117,0.9959
various artists,"boddie recording company: cleveland, ohio",0.036000000000000004,0.8440000000000001,0.12,0.9989
north highlands,wild one,0.026,0.8540000000000001,0.12,0.9954
summer camp,welcome to condale,0.055,0.809,0.136,0.9974
sepalcure,sepalcure,0.068,0.813,0.118,0.9891
thee oh sees,carrion crawler/the dream,0.033,0.888,0.079,0.9805
boris,new album,0.043,0.8270000000000001,0.13,0.9966
u.s. girls,u.s. girls on kraak,0.015,0.767,0.218,0.9985
calexico,selections from road atlas 1998-2011,0.043,0.851,0.106,0.9944
kate bush,50 words for snow,0.045,0.888,0.067,0.9684
g-side,island,0.141,0.745,0.114,-0.9839
the antlers,(together) ep,0.07400000000000001,0.802,0.125,0.9948
"blues control, laraaji",frkwys vol. 8,0.022,0.8109999999999999,0.166,0.9984
deptford goth,youth ii ep,0.046,0.866,0.08900000000000001,0.9824
the smiths,the smiths complete,0.099,0.743,0.158,0.9994
"kieran hebden, mats gustafsson, steve reid",live at the south bank,0.042,0.8340000000000001,0.124,0.998
carter tanton,freeclouds,0.071,0.757,0.172,0.9962
pinch & shackleton,pinch & shackleton,0.07400000000000001,0.816,0.11,0.9184
zambri,glossolalia ep,0.083,0.7959999999999999,0.121,0.9774
various artists,music from the unrealized film script: dusk at cubist castle,0.027000000000000003,0.8640000000000001,0.109,0.9987
future,streetz calling,0.035,0.85,0.115,0.9967
blut aus nord,777: the desanctification,0.069,0.862,0.069,0.1229
zed bias,biasonic hotsauce: birth of the nanocloud,0.077,0.8,0.123,0.9912
onra,"chinoiseries, pt. 2",0.057,0.857,0.086,0.9096
sigur rs,inni,0.039,0.83,0.131,0.9982
los campesinos!,hello sadness,0.1,0.78,0.119,0.9636
korallreven,an album by korallreven,0.051,0.7959999999999999,0.153,0.9965
esben and the witch,hexagons ep,0.08800000000000001,0.7829999999999999,0.129,0.9055
ursula bogner,sonne = blackbox,0.032,0.892,0.076,0.9882
r.e.m.,"part lies, part heart, part truth, part garbage: 1982-2011",0.053,0.797,0.15,0.9981
freddie gibbs,cold day in hell,0.111,0.7609999999999999,0.128,0.9193
gonjasufi,the 9th inning ep,0.076,0.865,0.059,-0.8699
bnjmn,black square,0.051,0.815,0.134,0.9972
cynic,carbon-based anatomy ep,0.053,0.8,0.147,0.9988
drake,take care,0.08199999999999999,0.773,0.145,0.998
various artists,bangs & works vol. 2,0.067,0.848,0.086,0.9518
blackout beach,fuck death,0.139,0.725,0.136,-0.9412
rangers,pan am stories,0.043,0.8440000000000001,0.113,0.9918
leviathan,"true traitor, true whore",0.128,0.757,0.115,-0.8779
oneohtrix point never,replica,0.031,0.8290000000000001,0.14,0.9986
king krule,king krule ep,0.097,0.8029999999999999,0.1,0.6552
faltydl,atlantis,0.053,0.807,0.14,0.9879
russian circles,empros,0.029,0.82,0.151,0.9955
teebs,collections 01,0.028,0.8270000000000001,0.146,0.9977
a$ap rocky,livelovea$ap,0.05,0.838,0.113,0.9975
royal trux,"singles, live, unreleased",0.091,0.833,0.076,-0.9126
future of the left,polymers are forever ep,0.124,0.7120000000000001,0.16399999999999998,0.9825
wet illustrated,1x1x1,0.079,0.742,0.179,0.9974
spectrals,bad penny,0.05,0.807,0.14300000000000002,0.9966
u2,achtung baby [super deluxe edition],0.056,0.81,0.135,0.9992
cass mccombs,humor risk,0.135,0.7140000000000001,0.151,0.9109
coasting,you're never going back,0.04,0.847,0.113,0.9886
200 years,200 years,0.025,0.862,0.113,0.9939
fatima al qadiri,genre-specific xperience,0.033,0.862,0.106,0.9889
david lynch,crazy clown time,0.07200000000000001,0.838,0.09,0.9651
pusha t,fear of god ii: let us pray,0.081,0.7959999999999999,0.123,0.9882
"brian eno, rick holland",panic of looking,0.063,0.816,0.121,0.9858
nacho picasso,for the glory,0.103,0.7559999999999999,0.141,0.9856
misfits,the devil's rain,0.106,0.813,0.081,-0.9485
atlas sound,parallax,0.054000000000000006,0.807,0.139,0.9986
kurt vile,so outta reach ep,0.111,0.7440000000000001,0.145,0.9453
the juan maclean,everybody get close,0.068,0.8240000000000001,0.108,0.977
various artists,iotdxi,0.077,0.784,0.139,0.9883
patten,glaqjo xaacsso,0.08199999999999999,0.795,0.124,0.9656
joker,the vision,0.087,0.815,0.098,-0.524
wale,ambition,0.075,0.797,0.128,0.9931
theo parrish,uget,0.059,0.856,0.086,0.9734
james ferraro,far side virtual,0.069,0.845,0.086,0.8269
evangelista,in animal tongue,0.129,0.8140000000000001,0.058,-0.9914
florence and the machine,ceremonials,0.09,0.792,0.118,0.9909
blouse,blouse,0.066,0.7929999999999999,0.141,0.9945
roman flgel,fatty folders,0.031,0.8640000000000001,0.105,0.9919
prurient,time's arrow ep,0.146,0.768,0.086,-0.994
cave,neverendless,0.047,0.836,0.117,0.9939
the beach boys,the smile sessions,0.055,0.768,0.177,0.9998
king midas sound,without you,0.053,0.838,0.109,0.99
erkin koray,mehul: singles & rarities,0.019,0.8490000000000001,0.132,0.9974
locrian,the clearing,0.084,0.805,0.11,0.8727
weird wives,some motherfuckers gonna be walking 'round with a size 9 diehard up their ass...,0.099,0.7979999999999999,0.103,0.7882
"lou reed, metallica",lulu,0.129,0.746,0.125,-0.8813
gold panda,dj-kicks,0.051,0.8140000000000001,0.135,0.9962
pandr eyez,eyes on you ep,0.041,0.813,0.147,0.9965
the king khan experience,scion a/v presents: the king khan experience,0.066,0.8320000000000001,0.102,0.9824
phantogram,nightlife ep,0.025,0.836,0.14,0.9973
the decemberists,long live the king ep,0.093,0.8109999999999999,0.096,-0.8876
"black milk, danny brown",black and brown,0.052000000000000005,0.861,0.087,0.9597
hammers of misfortune,17th street,0.033,0.888,0.079,0.9844
the soft moon,total decay ep,0.081,0.841,0.078,-0.7846
l-vis 1990,neon dreams,0.04,0.862,0.098,0.9819
she & him,a very she & him christmas,0.078,0.794,0.128,0.9909
void,sessions 198183,0.095,0.77,0.135,0.9959
young bleed,preserved,0.065,0.797,0.138,0.9926
psychic ills,hazed dream,0.017,0.903,0.08,0.9705
mungolian jet set,schlungs,0.052000000000000005,0.8079999999999999,0.14,0.9966
john fahey,your past comes back to haunt you: the fonotone years (19581965),0.07200000000000001,0.812,0.116,0.9967
andy stott,we stay together,0.092,0.8140000000000001,0.094,-0.34700000000000003
meek mill,dreamchasers,0.075,0.8240000000000001,0.101,0.9672
deer tick,divine providence,0.12,0.738,0.142,0.9728
jam city,waterworx ep,0.022,0.875,0.103,0.9854
coldplay,mylo xyloto,0.08199999999999999,0.7559999999999999,0.162,0.9991
various artists,"fac. dance: factory records 12"" mixes & rarities 1980-1987",0.039,0.8809999999999999,0.08,0.9883
machine head,unto the locust,0.056,0.825,0.118,0.9876
the duke spirit,bruiser,0.091,0.728,0.181,0.9936
hans-joachim roedelius,wasser im wind,0.024,0.929,0.047,0.9306
justice,"audio, video, disco",0.068,0.7759999999999999,0.156,0.997
scuba,dj-kicks,0.028,0.888,0.084,0.9918
king blood,eyewash silver,0.07200000000000001,0.8190000000000001,0.109,0.9586
roberto cacciapaglia,the ann steel album,0.035,0.84,0.125,0.9973
rob crow,he thinks he's people,0.037000000000000005,0.8370000000000001,0.127,0.995
tom waits,bad as me,0.062,0.879,0.059,-0.5514
surfer blood,tarot classics ep,0.07200000000000001,0.807,0.121,0.9837
the beets,let the poison out,0.035,0.858,0.107,0.9916
mondkopf,rising doom,0.045,0.929,0.026,-0.705
stevie jackson,(i can't get no) stevie jackson,0.026,0.7959999999999999,0.17800000000000002,0.9981
talk talk,laughing stock,0.069,0.777,0.153,0.9995
sandro perri,impossible spaces,0.022,0.8320000000000001,0.146,0.9976
white denim,takes place in your work space ep,0.024,0.8240000000000001,0.151,0.9972
cubic zirconia,follow your heart,0.032,0.91,0.057,0.963
milagres,glowing mouth,0.05,0.8220000000000001,0.128,0.9891
dntel,life is full of possibilities,0.048,0.813,0.139,0.9967
class actress,rapprocher,0.054000000000000006,0.84,0.105,0.985
still corners,creatures of an hour,0.05,0.85,0.099,0.9773
twerps,twerps,0.08900000000000001,0.802,0.109,0.5108
water borders,harbored mantras,0.037000000000000005,0.8140000000000001,0.149,0.991
various artists,norman ost,0.097,0.799,0.104,0.6885
julia holter,tragedy,0.085,0.785,0.13,0.9848
my brightest diamond,all things will unwind,0.076,0.725,0.199,0.9967
gauntlet hair,gauntlet hair,0.046,0.867,0.087,0.9643
prince rama,trust now,0.059,0.785,0.155,0.9961
real estate,days,0.054000000000000006,0.833,0.112,0.9777
noel gallagher's high flying birds,noel gallagher's high flying birds,0.065,0.825,0.11,0.9891
rustie,glass swords,0.043,0.84,0.116,0.9966
kuedo,severant,0.048,0.816,0.136,0.9942
mark sultan,whatever/whenever,0.057,0.7659999999999999,0.177,0.9973
m83,"hurry up, we're dreaming",0.046,0.8290000000000001,0.125,0.9992
jane's addiction,the great escape artist,0.065,0.752,0.183,0.9988
the atlas moth,an ache for the distance,0.054000000000000006,0.831,0.115,0.9862
forest fire,staring at the x,0.095,0.8,0.105,0.942
jonti,twirligig,0.071,0.7959999999999999,0.133,0.994
trash talk,awake ep,0.094,0.799,0.107,0.8064
matthew herbert,one pig,0.116,0.7979999999999999,0.086,-0.9639
casiokids,aabenbaringen over aaskammen,0.052000000000000005,0.8320000000000001,0.115,0.9935
icebird,the abandoned lullaby,0.08800000000000001,0.758,0.154,0.9945
dreamers of the ghetto,enemy/lover,0.044,0.8420000000000001,0.113,0.9935
bjrk,biophilia,0.083,0.78,0.13699999999999998,0.995
high places,original colors,0.036000000000000004,0.8290000000000001,0.135,0.9974
julianna barwick,the matrimony remixes ep,0.035,0.7929999999999999,0.173,0.9972
xeno & oaklander,sets & lights,0.062,0.759,0.179,0.9956
hull,beyond the lightless sky,0.071,0.83,0.1,0.9644
bonnie prince billy,wolfroy goes to town,0.069,0.856,0.075,0.8337
bombay bicycle club,a different kind of fix,0.052000000000000005,0.838,0.109,0.996
crooked fingers,breaks in the armor,0.14300000000000002,0.797,0.059,-0.9924
skeletonwitch,forever abomination,0.083,0.7709999999999999,0.146,0.9926
pallers,the sea of memories,0.057,0.848,0.094,0.9411
ryan adams,ashes & fire,0.109,0.7559999999999999,0.135,0.9872
various artists,drive ost,0.042,0.8109999999999999,0.147,0.998
absu,abzu,0.033,0.843,0.124,0.9969
total babes,swimming through sunlight,0.059,0.845,0.095,0.9444
the drift,blue hour,0.136,0.7390000000000001,0.124,-0.7023
radiohead,tkol rmx 1234567,0.08199999999999999,0.764,0.155,0.9957
tim hecker,dropped pianos,0.058,0.809,0.133,0.9885
future islands,on the water,0.08900000000000001,0.821,0.09,-0.6529
walls,coracle,0.052000000000000005,0.835,0.113,0.9857
bullion,you drive me to plastic,0.062,0.828,0.11,0.9877
james blake,enough thunder ep,0.053,0.8009999999999999,0.146,0.9982
blue daisy,the sunday gift,0.054000000000000006,0.823,0.123,0.9902
ayshay,warn-u ep,0.047,0.8190000000000001,0.134,0.9937
various artists,tropical 2,0.059,0.805,0.13699999999999998,0.9972
martyn,ghost people,0.052000000000000005,0.828,0.12,0.9888
dj shadow,"the less you know, the better",0.092,0.787,0.121,0.9922
miles davis,"the bootleg series, volume 1: live in europe 1967",0.053,0.8140000000000001,0.133,0.9994
john cale,extra playful ep,0.066,0.792,0.14300000000000002,0.9904
chelsea wolfe,apokalypsis,0.03,0.858,0.113,0.9908
loney dear,hall music,0.031,0.8370000000000001,0.132,0.9956
zola jesus,conatus,0.047,0.861,0.092,0.9711
mgmt,latenighttales,0.064,0.779,0.158,0.9953
gui boratto,iii,0.057,0.86,0.083,0.8714
stare case,lose today,0.108,0.802,0.09,-0.7403
young man,ideas of distance,0.039,0.794,0.16699999999999998,0.9977
drc music,kinshasa one two,0.048,0.847,0.105,0.9946
superchunk,foolish,0.11,0.7170000000000001,0.174,0.9969
the embassy,life in the trenches,0.045,0.847,0.109,0.9939
sleep  over,forever,0.014,0.835,0.151,0.9831
luomo,plus,0.057,0.8140000000000001,0.129,0.9947
feist,metals,0.038,0.85,0.113,0.9972
colin stetson,those who didn't run,0.054000000000000006,0.828,0.119,0.9924
modeselektor,monkeytown,0.07,0.8140000000000001,0.116,0.9753
we were promised jetpacks,in the pit of the stomach,0.094,0.7809999999999999,0.125,0.9706
leyland kirby,eager to tear apart the stars,0.077,0.755,0.16699999999999998,0.9958
mastodon,the hunter,0.079,0.799,0.122,0.9921
spank rock,everything is boring & everyone is a fucking liar,0.103,0.7959999999999999,0.1,0.3767
j. cole,cole world: the sideline story,0.059,0.816,0.125,0.9923
craig wedren,wand,0.075,0.807,0.118,0.9741
bill orcutt,how the thing sings,0.065,0.8390000000000001,0.096,0.9369
youth lagoon,the year of hibernation,0.034,0.872,0.094,0.9901
mr. muthafuckin exquire,lost in translation,0.121,0.764,0.115,-0.7929999999999999
maria minerva,cabaret cixous,0.054000000000000006,0.812,0.134,0.9958
various artists,this may be my last time singing,0.09,0.8009999999999999,0.109,0.945
cerebral ballzy,cerebral ballzy,0.114,0.7809999999999999,0.105,-0.4446
dum dum girls,only in dreams,0.069,0.7759999999999999,0.155,0.9988
